Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:60680000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
60680000;2;01/03/1987;;1;1;"470,3143";"208,7277";"308,7936";10;31;1;1;1;;0;"223,8353";"275,1132";"289,4725";"269,8497";"278,6588";"304,3078";"366,4193";"417,4278";"403,7056";"470,3143";"383,6749";"355,8939";"343,5241";"319,626";"379,3128";"329,4482";"321,5751";"329,4482";"415,1201";"374,9829";"335,4341";"282,2338";"268,1098";"264,6518";"251,1083";"239,6325";"225,3837";"219,2312";"213,1884";"213,1884";"208,7277";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/02/1987;;1;1;"261,2227";"173,8836";"213,0877";1;9;1;1;1;;0;"261,2227";"256,1332";"210,2078";"197,1287";"204,3277";"198,5551";"195,7088";"188,7089";"173,8836";"184,5877";"207,2543";"220,759";"213,1884";"222,2937";"230,0706";"238,0213";"239,6325";"234,8201";"214,6888";"223,8353";"231,6468";"238,0213";"234,8201";"205,7876";"187,3286";"188,7089";"180,5252";"184,5877";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
60680000;2;01/01/1987;;1;1;"417,4278";"130,6819";"192,2887";1;18;1;1;1;;0;"417,4278";"401,4474";"333,4311";"273,3514";"261,2227";"244,5082";"223,8353";"208,7277";"190,0957";"169,9757";"158,5937";"168,6857";"161,079";"157,3604";"157,3604";"163,5894";"140,7406";"130,6819";"133,9813";"143,0417";"140,7406";"139,5991";"140,7406";"135,0929";"138,4636";"141,8882";"136,2105";"152,4892";"166,1249";"185,9549";"244,5082";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/12/1986;;1;1;"408,2467";"60,6282";"142,3301";31;12;1;1;1;;0;"70,2831";"91,1157";"90,0274";"77,3482";"68,3104";"65,3902";"69,2941";"71,2771";"64,4272";"63,4695";"61,57";"60,6282";"72,2763";"99,9928";"104,2655";"111,9849";"111,0004";"111,9849";"111,9849";"104,2655";"92,2087";"85,7228";"99,9928";"125,3005";"236,4172";"343,5241";"294,9796";"311,9061";"355,8939";"377,1438";"408,2467";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/11/1986;;1;1;"132,8756";"46,3014";"70,1182";14;26;1;1;1;;0;"76,3238";"67,3318";"54,1863";"52,3949";"53,2879";"53,2879";"53,2879";"58,7606";"60,6282";"62,5171";"64,4272";"66,3584";"124,2417";"132,8756";"123,1887";"113,9707";"101,1236";"92,2087";"82,5453";"69,2941";"66,3584";"60,6282";"55,0903";"52,3949";"49,7496";"46,3014";"47,1549";"49,7496";"54,1863";"59,6917";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60680000;2;01/10/1986;;1;1;"88,944";"37,2978";"55,7923";24;10;2;2;2;;0;"58,7606";"48,879";"46,3014";"44,6116";"41,3017";"40,489";"40,489";"39,6822";"38,0866";"37,2978";"40,489";"48,879";"47,1549";"48,0141";"40,489";"42,945";"41,3017";"41,3017";"47,1549";"55,0903";"54,1863";"57,8349";"85,7228";"88,944";"87,8654";"82,5453";"77,3482";"79,4122";"79,4122";"74,2899";"73,2806";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/09/1986;;1;1;"68,3104";"42,1204";"55,9019";1;27;1;1;1;;0;"68,3104";"66,3584";"65,3902";"63,4695";"64,4272";"65,3902";"66,3584";"63,4695";"62,5171";"60,6282";"57,8349";"55,9997";"55,0903";"54,1863";"53,2879";"53,2879";"52,3949";"52,3949";"51,5076";"51,5076";"50,6258";"51,5076";"51,5076";"49,7496";"48,879";"43,7753";"42,1204";"42,945";"51,5076";"60,6282";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60680000;2;01/08/1986;;1;1;"118,0104";"59,6917";"73,2048";27;15;2;2;2;;0;"72,2763";"70,2831";"72,2763";"70,2831";"66,3584";"63,4695";"65,3902";"65,3902";"62,5171";"65,3902";"63,4695";"62,5171";"62,5171";"60,6282";"59,6917";"60,6282";"61,57";"61,57";"61,57";"60,6282";"60,6282";"64,4272";"73,2806";"91,1157";"101,1236";"110,0216";"118,0104";"116,992";"97,7451";"75,3043";"72,2763";1;1;1;1;1;1;2;1;1;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/07/1986;;1;1;"84,6587";"70,2831";"78,5247";6;24;1;1;1;;0;"83,5996";"82,5453";"82,5453";"83,5996";"83,5996";"84,6587";"82,5453";"83,5996";"83,5996";"84,6587";"84,6587";"80,4516";"80,4516";"80,4516";"78,3777";"77,3482";"77,3482";"75,3043";"74,2899";"73,2806";"73,2806";"73,2806";"71,2771";"70,2831";"74,2899";"76,3238";"78,3777";"77,3482";"76,3238";"74,2899";"72,2763";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/06/1986;;1;1;"114,9721";"84,6587";"96,9618";1;29;1;1;1;;0;"114,9721";"114,9721";"111,9849";"108,0806";"107,1185";"106,162";"106,162";"106,162";"103,3992";"99,9928";"98,8666";"98,8666";"98,8666";"96,6284";"95,5163";"95,5163";"95,5163";"94,409";"93,3065";"92,2087";"91,1157";"90,0274";"87,8654";"86,7917";"86,7917";"86,7917";"85,7228";"85,7228";"84,6587";"84,6587";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60680000;2;01/05/1986;;1;1;"151,2869";"110,0216";"129,2904";11;28;1;1;1;;0;"143,0417";"135,0929";"129,5939";"127,4355";"124,2417";"123,1887";"127,4355";"131,7758";"138,4636";"145,367";"151,2869";"148,9006";"146,5388";"150,0907";"151,2869";"141,8882";"130,6819";"132,8756";"130,6819";"128,5117";"128,5117";"122,1416";"116,992";"118,0104";"115,9792";"112,975";"111,9849";"110,0216";"111,0004";"110,0216";"111,9849";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/04/1986;;1;1;"205,7876";"139,5991";"156,5972";1;25;1;1;1;"0,0";0;"205,7876";"201,4281";"181,8729";"171,2719";"168,6857";"162,3311";"159,8332";"153,6977";"150,0907";"147,7166";"145,367";"143,0417";"144,2014";"150,0907";"159,8332";"159,8332";"167,4022";"168,6857";"156,1333";"148,9006";"147,7166";"147,7166";"143,0417";"141,8882";"139,5991";"143,0417";"146,5388";"154,9124";"145,367";"141,8882";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60680000;2;01/03/1986;;1;1;"335,4341";"171,2719";"229,8018";9;18;1;1;1;"0,0";0;"190,0957";"187,3286";"202,8746";"244,5082";"246,1476";"262,9336";"231,6468";"269,8497";"335,4341";"327,4684";"298,6883";"257,8225";"238,0213";"217,7103";"198,5551";"181,8729";"180,5252";"171,2719";"187,3286";"211,6947";"197,1287";"198,5551";"195,7088";"214,6888";"230,0706";"234,8201";"284,0324";"242,8759";"230,0706";"236,4172";"217,7103";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/02/1986;;1;1;"455,4852";"184,5877";"261,7528";20;27;1;1;1;;0;"205,7876";"187,3286";"192,8891";"247,7941";"261,2227";"273,3514";"280,4426";"273,3514";"249,4476";"241,2507";"225,3837";"219,2312";"231,6468";"252,7761";"280,4426";"302,4271";"327,4684";"345,5661";"401,4474";"455,4852";"374,9829";"266,3772";"244,5082";"217,7103";"208,7277";"191,4891";"184,5877";"185,9549";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
60680000;2;01/01/1986;;1;1;"405,9721";"173,8836";"265,8478";18;27;1;1;1;;0;"233,23";"333,4311";"249,4476";"194,2956";"185,9549";"220,759";"294,9796";"329,4482";"289,4725";"266,3772";"239,6325";"220,759";"216,1961";"259,519";"315,7508";"360,0803";"370,6851";"405,9721";"323,5318";"291,3008";"291,3008";"323,5318";"333,4311";"259,519";"225,3837";"192,8891";"173,8836";"177,8492";"210,2078";"233,23";"219,2312";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/12/1985;;1;1;"236,4172";"66,3584";"129,6846";28;13;1;1;1;;0;"137,3341";"130,6819";"122,1416";"109,0483";"122,1416";"135,0929";"127,4355";"96,6284";"86,7917";"79,4122";"70,2831";"67,3318";"66,3584";"67,3318";"75,3043";"81,496";"93,3065";"103,3992";"87,8654";"92,2087";"97,7451";"105,211";"123,1887";"154,9124";"216,1961";"225,3837";"234,8201";"236,4172";"222,2937";"219,2312";"233,23";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/11/1985;;1;1;"167,4022";"68,3104";"117,6909";10;19;1;1;1;;0;"96,6284";"132,8756";"146,5388";"159,8332";"162,3311";"139,5991";"135,0929";"150,0907";"166,1249";"167,4022";"137,3341";"140,7406";"135,0929";"114,9721";"101,1236";"82,5453";"77,3482";"71,2771";"68,3104";"71,2771";"72,2763";"69,2941";"75,3043";"87,8654";"107,1185";"133,9813";"114,9721";"112,975";"157,3604";"143,0417";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60680000;2;01/10/1985;;1;1;"114,9721";"57,8349";"75,0561";11;27;1;1;1;;0;"73,2806";"84,6587";"90,0274";"79,4122";"72,2763";"67,3318";"64,4272";"64,4272";"79,4122";"105,211";"114,9721";"101,1236";"88,944";"78,3777";"76,3238";"73,2806";"71,2771";"68,3104";"67,3318";"74,2899";"76,3238";"71,2771";"71,2771";"72,2763";"63,4695";"58,7606";"57,8349";"58,7606";"64,4272";"66,3584";"71,2771";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/09/1985;;1;1;"73,2806";"55,9997";"63,032";29;19;1;1;1;;0;"71,2771";"71,2771";"70,2831";"67,3318";"67,3318";"65,3902";"64,4272";"64,4272";"63,4695";"62,5171";"61,57";"59,6917";"59,6917";"60,6282";"59,6917";"59,6917";"57,8349";"56,9146";"55,9997";"56,9146";"57,8349";"57,8349";"58,7606";"59,6917";"61,57";"62,5171";"63,4695";"66,3584";"73,2806";"73,2806";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60680000;2;01/08/1985;;1;1;"85,7228";"71,2771";"76,8724";1;20;1;1;1;;0;"85,7228";"84,6587";"84,6587";"83,5996";"82,5453";"81,496";"82,5453";"82,5453";"82,5453";"81,496";"79,4122";"77,3482";"77,3482";"76,3238";"75,3043";"75,3043";"74,2899";"73,2806";"72,2763";"71,2771";"72,2763";"73,2806";"74,2899";"73,2806";"72,2763";"72,2763";"71,2771";"72,2763";"73,2806";"72,2763";"72,2763";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/07/1985;;1;1;"109,0483";"87,8654";"100,1432";6;31;1;1;1;;0;"108,0806";"107,1185";"108,0806";"108,0806";"108,0806";"109,0483";"109,0483";"107,1185";"108,0806";"107,1185";"106,162";"105,211";"104,2655";"103,3992";"103,3992";"101,1236";"99,9928";"98,8666";"97,7451";"95,5163";"94,409";"93,3065";"94,409";"92,2087";"90,0274";"91,1157";"92,2087";"92,2087";"91,1157";"90,0274";"87,8654";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/06/1985;;1;1;"128,5117";"110,0216";"119,5284";1;30;1;1;1;;0;"128,5117";"127,4355";"126,3651";"126,3651";"126,3651";"126,3651";"125,3005";"125,3005";"124,2417";"122,1416";"122,1416";"122,1416";"120,0645";"122,1416";"122,1416";"120,0645";"116,992";"115,9792";"116,992";"115,9792";"113,9707";"112,975";"113,9707";"114,9721";"115,9792";"114,9721";"112,975";"111,9849";"111,0004";"110,0216";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60680000;2;01/05/1985;;1;1;"198,5551";"130,6819";"154,1256";3;31;1;1;1;;0;"180,5252";"177,8492";"198,5551";"187,3286";"181,8729";"175,1991";"169,9757";"167,4022";"164,854";"161,079";"158,5937";"157,3604";"154,9124";"153,6977";"152,4892";"150,0907";"148,9006";"147,7166";"145,367";"144,2014";"143,0417";"143,0417";"139,5991";"133,9813";"131,7758";"139,5991";"133,9813";"133,9813";"138,4636";"131,7758";"130,6819";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/04/1985;;1;1;"362,1853";"179,184";"246,1818";2;30;1;1;1;;0;"315,7508";"362,1853";"311,9061";"287,6517";"269,8497";"244,5082";"241,2507";"246,1476";"241,2507";"228,5014";"217,7103";"204,3277";"205,7876";"217,7103";"228,5014";"244,5082";"271,5969";"302,4271";"306,196";"264,6518";"256,1332";"261,2227";"259,519";"233,23";"211,6947";"205,7876";"195,7088";"187,3286";"183,227";"179,184";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60680000;2;01/03/1985;;1;1;"408,2467";"211,6947";"279,5148";14;28;1;1;1;;0;"225,3837";"226,9391";"214,6888";"219,2312";"225,3837";"251,1083";"319,626";"341,4899";"294,9796";"308,0918";"315,7508";"315,7508";"321,5751";"408,2467";"343,5241";"302,4271";"331,4358";"366,4193";"331,4358";"273,3514";"266,3772";"261,2227";"261,2227";"257,8225";"254,4511";"239,6325";"223,8353";"211,6947";"211,6947";"256,1332";"284,0324";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/02/1985;;1;1;"623,9884";"199,9883";"321,3105";4;22;1;1;1;;0;"488,0053";"506,121";"538,1776";"623,9884";"620,9949";"577,2019";"511,3755";"383,6749";"289,4725";"296,8302";"315,7508";"284,0324";"364,2983";"247,7941";"234,8201";"220,759";"211,6947";"207,2543";"207,2543";"216,1961";"207,2543";"199,9883";"204,3277";"205,7876";"204,3277";"202,8746";"208,7277";"217,7103";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
60680000;2;01/01/1985;;1;1;"511,3755";"106,162";"275,8597";31;5;1;1;1;;0;"118,0104";"130,6819";"120,0645";"112,975";"106,162";"115,9792";"132,8756";"150,0907";"188,7089";"228,5014";"216,1961";"208,7277";"264,6518";"289,4725";"246,1476";"249,4476";"257,8225";"293,1364";"374,9829";"339,4635";"325,4962";"345,5661";"383,6749";"433,8139";"399,1973";"357,9831";"327,4684";"381,4898";"445,7691";"495,7169";"511,3755";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/12/1984;;1;1;"180,5252";"70,2831";"117,5974";10;2;1;1;1;"0,0";0;"75,3043";"70,2831";"71,2771";"78,3777";"87,8654";"104,2655";"127,4355";"147,7166";"175,1991";"180,5252";"144,2014";"150,0907";"151,2869";"145,367";"133,9813";"125,3005";"139,5991";"143,0417";"139,5991";"113,9707";"98,8666";"90,0274";"83,5996";"85,7228";"90,0274";"96,6284";"106,162";"118,0104";"128,5117";"124,2417";"119,0346";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/11/1984;;1;1;"124,2417";"36,5151";"67,4022";25;3;1;1;1;"0,0";0;"74,2899";"54,1863";"36,5151";"40,489";"43,7753";"42,945";"42,1204";"42,945";"44,6116";"45,4536";"47,1549";"48,879";"51,5076";"53,2879";"55,0903";"56,9146";"56,9146";"55,0903";"59,6917";"81,496";"96,6284";"95,5163";"107,1185";"116,992";"124,2417";"108,0806";"96,6284";"84,6587";"77,3482";"81,496";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60680000;2;01/10/1984;;1;1;"101,1236";"50,6258";"63,576";30;7;1;1;1;"0,0";0;"61,57";"59,6917";"59,6917";"57,8349";"55,0903";"52,3949";"50,6258";"52,3949";"50,6258";"50,6258";"51,5076";"52,3949";"51,5076";"51,5076";"50,6258";"51,5076";"54,1863";"57,8349";"63,4695";"73,2806";"73,2806";"74,2899";"73,2806";"70,2831";"71,2771";"73,2806";"69,2941";"76,3238";"90,0274";"101,1236";"90,0274";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/09/1984;;1;1;"94,409";"68,3104";"77,7809";2;28;1;1;1;;0;"93,3065";"94,409";"92,2087";"82,5453";"78,3777";"75,3043";"73,2806";"76,3238";"77,3482";"78,3777";"80,4516";"81,496";"80,4516";"77,3482";"75,3043";"73,2806";"72,2763";"75,3043";"75,3043";"76,3238";"77,3482";"79,4122";"79,4122";"79,4122";"77,3482";"72,2763";"69,2941";"68,3104";"68,3104";"73,2806";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60680000;2;01/08/1984;;1;1;"118,0104";"61,57";"76,987";24;18;1;1;1;;0;"76,3238";"76,3238";"75,3043";"75,3043";"74,2899";"73,2806";"71,2771";"70,2831";"69,2941";"69,2941";"68,3104";"68,3104";"67,3318";"64,4272";"63,4695";"63,4695";"62,5171";"61,57";"63,4695";"64,4272";"75,3043";"94,409";"116,992";"118,0104";"97,7451";"86,7917";"83,5996";"83,5996";"82,5453";"83,5996";"85,7228";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/07/1984;;1;1;"97,7451";"75,3043";"85,2054";1;30;1;1;1;;0;"97,7451";"96,6284";"96,6284";"95,5163";"94,409";"92,2087";"92,2087";"91,1157";"90,0274";"88,944";"87,8654";"87,8654";"86,7917";"86,7917";"85,7228";"85,7228";"83,5996";"82,5453";"82,5453";"81,496";"79,4122";"79,4122";"78,3777";"78,3777";"78,3777";"78,3777";"77,3482";"77,3482";"77,3482";"75,3043";"75,3043";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/06/1984;;1;1;"125,3005";"97,7451";"111,1243";1;29;1;1;1;;0;"125,3005";"124,2417";"121,1001";"121,1001";"120,0645";"119,0346";"119,0346";"118,0104";"118,0104";"116,992";"116,992";"115,9792";"112,975";"112,975";"111,9849";"111,0004";"109,0483";"109,0483";"108,0806";"107,1185";"106,162";"105,211";"104,2655";"103,3992";"102,2591";"99,9928";"99,9928";"98,8666";"97,7451";"97,7451";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60680000;2;01/05/1984;;1;1;"233,23";"126,3651";"162,2871";5;31;1;1;1;;0;"230,0706";"214,6888";"213,1884";"230,0706";"233,23";"231,6468";"211,6947";"172,5746";"159,8332";"157,3604";"154,9124";"152,4892";"150,0907";"146,5388";"154,9124";"156,1333";"156,1333";"151,2869";"146,5388";"143,0417";"140,7406";"138,4636";"138,4636";"137,3341";"133,9813";"132,8756";"131,7758";"129,5939";"127,4355";"127,4355";"126,3651";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/04/1984;;1;1;"455,4852";"157,3604";"236,9248";3;27;1;1;1;;0;"276,8823";"401,4474";"455,4852";"440,9618";"333,4311";"329,4482";"315,7508";"294,9796";"285,8384";"266,3772";"247,7941";"222,2937";"201,4281";"195,7088";"188,7089";"183,227";"180,5252";"176,5209";"173,8836";"171,2719";"167,4022";"166,1249";"164,854";"163,5894";"162,3311";"159,8332";"157,3604";"161,079";"198,5551";"264,6518";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60680000;2;01/03/1984;;1;1;"333,4311";"146,5388";"200,086";30;5;1;1;1;;0;"164,854";"159,8332";"154,9124";"147,7166";"146,5388";"166,1249";"166,1249";"168,6857";"187,3286";"214,6888";"231,6468";"195,7088";"180,5252";"171,2719";"194,2956";"239,6325";"225,3837";"198,5551";"180,5252";"168,6857";"158,5937";"164,854";"172,5746";"205,7876";"220,759";"226,9391";"210,2078";"231,6468";"323,5318";"333,4311";"291,3008";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/02/1984;;1;1;"236,4172";"143,0417";"184,9787";20;5;1;1;1;;0;"177,8492";"163,5894";"151,2869";"145,367";"143,0417";"145,367";"154,9124";"171,2719";"176,5209";"171,2719";"169,9757";"181,8729";"202,8746";"210,2078";"207,2543";"207,2543";"208,7277";"214,6888";"233,23";"236,4172";"198,5551";"185,9549";"179,184";"188,7089";"201,4281";"197,1287";"188,7089";"177,8492";"173,8836";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
60680000;2;01/01/1984;;1;1;"296,8302";"162,3311";"220,6746";11;19;1;1;1;;0;"225,3837";"249,4476";"261,2227";"246,1476";"231,6468";"219,2312";"233,23";"246,1476";"262,9336";"280,4426";"296,8302";"296,8302";"254,4511";"234,8201";"217,7103";"195,7088";"177,8492";"168,6857";"162,3311";"163,5894";"179,184";"167,4022";"207,2543";"211,6947";"210,2078";"213,1884";"219,2312";"219,2312";"207,2543";"194,2956";"187,3286";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/12/1983;;1;1;"353,8126";"166,1249";"228,6051";2;21;1;1;1;;0;"262,9336";"353,8126";"345,5661";"294,9796";"230,0706";"231,6468";"246,1476";"234,8201";"225,3837";"217,7103";"219,2312";"214,6888";"199,9883";"190,0957";"184,5877";"183,227";"177,8492";"175,1991";"180,5252";"195,7088";"166,1249";"169,9757";"180,5252";"190,0957";"249,4476";"317,6845";"329,4482";"246,1476";"230,0706";"219,2312";"223,8353";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/11/1983;;1;1;"183,227";"94,409";"133,3252";24;2;1;1;1;;0;"98,8666";"94,409";"104,2655";"111,0004";"109,0483";"122,1416";"112,975";"107,1185";"106,162";"112,975";"127,4355";"141,8882";"136,2105";"121,1001";"112,975";"105,211";"102,2591";"108,0806";"124,2417";"151,2869";"156,1333";"162,3311";"179,184";"183,227";"173,8836";"152,4892";"159,8332";"175,1991";"169,9757";"177,8492";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60680000;2;01/10/1983;;1;1;"184,5877";"79,4122";"111,9138";20;3;2;2;2;;0;"85,7228";"82,5453";"79,4122";"83,5996";"93,3065";"104,2655";"107,1185";"104,2655";"101,1236";"98,8666";"95,5163";"94,409";"101,1236";"109,0483";"115,9792";"124,2417";"116,992";"111,9849";"141,8882";"184,5877";"169,9757";"144,2014";"132,8756";"123,1887";"119,0346";"115,9792";"108,0806";"103,3992";"105,211";"107,1185";"104,2655";1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/09/1983;;1;1;"123,1887";"86,7917";"104,5025";12;30;1;1;1;;0;"94,409";"93,3065";"93,3065";"93,3065";"95,5163";"95,5163";"96,6284";"103,3992";"108,0806";"109,0483";"115,9792";"123,1887";"121,1001";"116,992";"116,992";"118,0104";"119,0346";"120,0645";"114,9721";"111,0004";"108,0806";"107,1185";"105,211";"103,3992";"102,2591";"95,5163";"91,1157";"87,8654";"87,8654";"86,7917";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60680000;2;01/08/1983;;1;1;"125,3005";"95,5163";"110,3891";1;31;1;1;1;;0;"125,3005";"123,1887";"123,1887";"123,1887";"121,1001";"120,0645";"119,0346";"119,0346";"116,992";"115,9792";"114,9721";"113,9707";"112,975";"111,0004";"110,0216";"109,0483";"109,0483";"108,0806";"107,1185";"106,162";"106,162";"105,211";"103,3992";"103,3992";"103,3992";"102,2591";"101,1236";"98,8666";"96,6284";"96,6284";"95,5163";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/07/1983;;1;1;"161,079";"126,3651";"139,4356";22;31;1;1;1;;0;"148,9006";"147,7166";"146,5388";"145,367";"144,2014";"143,0417";"140,7406";"138,4636";"135,0929";"133,9813";"133,9813";"133,9813";"132,8756";"131,7758";"131,7758";"130,6819";"130,6819";"130,6819";"138,4636";"143,0417";"147,7166";"161,079";"161,079";"158,5937";"147,7166";"138,4636";"132,8756";"130,6819";"128,5117";"127,4355";"126,3651";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
